# timestamp,mag_x,mag_y,mag_z
1527408782382,-31.762695,-11.453247,-13.327026
1527408782393,-31.762695,-11.453247,-13.327026
1527408782403,-30.473328,-10.702515,-14.199829
1527408782414,-30.473328,-10.702515,-14.199829
1527408782424,-30.221558,-17.17987,-10.366821
1527408782435,-30.221558,-17.17987,-10.366821
1527408782447,-31.010437,-10.627747,-14.379883
1527408782457,-30.690002,-11.616516,-10.218811
1527408782467,-30.690002,-11.616516,-10.218811
1527408782477,-31.370544,-14.738464,-9.413147
1527408782487,-31.370544,-14.738464,-9.413147
1527408782497,-32.011414,-11.190796,-14.56604
1527408782507,-32.011414,-11.190796,-14.56604
1527408782517,-32.38983,-12.399292,-13.485718
1527408782527,-32.38983,-12.399292,-13.485718
1527408782537,-30.10559,-14.276123,-11.042786
1527408782547,-30.10559,-14.276123,-11.042786
1527408782556,-32.902527,-13.618469,-13.786316
1527408782567,-32.902527,-13.618469,-13.786316
1527408782576,-32.580566,-14.595032,-11.915588
1527408782587,-32.580566,-14.595032,-11.915588
1527408782596,-30.1651,-13.412476,-12.440491
1527408782607,-30.1651,-13.412476,-12.440491
1527408782616,-33.30841,-16.712952,-11.288452
1527408782626,-33.30841,-16.712952,-11.288452
1527408782637,-31.08368,-16.143799,-9.364319
1527408782647,-31.08368,-16.143799,-9.364319
1527408782657,-31.304932,-13.996887,-11.717224
1527408782667,-31.304932,-13.996887,-11.717224
1527408782677,-30.766296,-14.0686035,-12.147522
1527408782686,-30.766296,-14.0686035,-12.147522
1527408782697,-30.39093,-12.869263,-11.395264
1527408782707,-30.39093,-12.869263,-11.395264
1527408782716,-30.577087,-13.459778,-13.5269165
1527408782727,-30.577087,-13.459778,-13.5269165
1527408782736,-30.815125,-13.066101,-12.020874
1527408782747,-30.815125,-13.066101,-12.020874
1527408782757,-32.673645,-10.98938,-14.602661
1527408782767,-32.673645,-10.98938,-14.602661
1527408782777,-32.929993,-13.919067,-12.2543335
1527408782786,-32.929993,-13.919067,-12.2543335
1527408782796,-30.429077,-13.30719,-11.386108
1527408782806,-30.429077,-13.30719,-11.386108
1527408782817,-32.38983,-12.402344,-13.027954
1527408782827,-32.38983,-12.402344,-13.027954
1527408782836,-32.833862,-15.933228,-10.520935
1527408782847,-32.833862,-15.933228,-10.520935
1527408782857,-32.51648,-13.856506,-13.761902
1527408782866,-32.51648,-13.856506,-13.761902
1527408782876,-31.6391,-13.15918,-15.110779
1527408782888,-31.6391,-13.15918,-15.110779
1527408782901,-33.03528,-18.260193,-12.001038
1527408782911,-33.03528,-18.260193,-12.001038
1527408782921,-33.224487,-17.289734,-9.133911
1527408782932,-33.224487,-17.289734,-9.133911
1527408782942,-35.586548,-17.877197,-11.367798
1527408782952,-35.586548,-17.877197,-11.367798
1527408782962,-34.30481,-14.097595,-12.315369
1527408782972,-34.30481,-14.097595,-12.315369
1527408782982,-31.640625,-13.174438,-12.057495
1527408782992,-31.640625,-13.174438,-12.057495
1527408783002,-30.310059,-18.199158,-10.804749
1527408783011,-30.310059,-18.199158,-10.804749
1527408783022,-32.539368,-12.562561,-13.641357
1527408783032,-32.539368,-12.562561,-13.641357
1527408783041,-32.113647,-12.358093,-14.541626
1527408783052,-32.113647,-12.358093,-14.541626
1527408783063,-33.348083,-17.158508,-9.753418
1527408783073,-33.348083,-17.158508,-9.753418
1527408783083,-32.888794,-11.886597,-13.674927
1527408783093,-32.888794,-11.886597,-13.674927
1527408783103,-33.140564,-13.215637,-14.265442
1527408783114,-33.140564,-13.215637,-14.265442
1527408783124,-34.095764,-14.801025,-10.455322
1527408783134,-34.095764,-14.801025,-10.455322
1527408783145,-32.94983,-11.029053,-13.850403
1527408783156,-31.700134,-12.306213,-14.21814
1527408783166,-31.700134,-12.306213,-14.21814
1527408783177,-32.720947,-16.203308,-11.425781
1527408783186,-32.720947,-16.203308,-11.425781
1527408783196,-32.322693,-11.653137,-16.859436
1527408783207,-32.322693,-11.653137,-16.859436
1527408783216,-32.113647,-12.361145,-13.778687
1527408783226,-32.113647,-12.361145,-13.778687
1527408783236,-32.885742,-10.296631,-14.323425
1527408783247,-32.885742,-10.296631,-14.323425
1527408783256,-34.036255,-17.250061,-9.477234
1527408783266,-34.036255,-17.250061,-9.477234
1527408783277,-33.306885,-15.122986,-11.936951
1527408783286,-33.306885,-15.122986,-11.936951
1527408783296,-32.94983,-11.030579,-13.545227
1527408783307,-32.94983,-11.030579,-13.545227
1527408783317,-34.983826,-17.216492,-12.271118
1527408783326,-34.983826,-17.216492,-12.271118
1527408783336,-32.699585,-9.707642,-11.886597
1527408783347,-32.699585,-9.707642,-11.886597
1527408783357,-32.948303,-11.022949,-15.072632
1527408783367,-32.948303,-11.022949,-15.072632
1527408783377,-34.65576,-13.427734,-11.279297
1527408783388,-34.65576,-13.427734,-11.279297
1527408783398,-34.61151,-9.80072,-14.41803
1527408783408,-34.61151,-9.80072,-14.41803
1527408783418,-34.596252,-15.873718,-11.064148
1527408783428,-34.596252,-15.873718,-11.064148
1527408783437,-33.67157,-8.378601,-14.559937
1527408783448,-33.67157,-8.378601,-14.559937
1527408783458,-32.96814,-6.5475464,-16.25061
1527408783468,-32.96814,-6.5475464,-16.25061
1527408783478,-33.720398,-15.180969,-11.192322
1527408783488,-33.720398,-15.180969,-11.192322
1527408783498,-33.73413,-9.104919,-15.309143
1527408783508,-33.73413,-9.104919,-15.309143
1527408783517,-34.422302,-9.196472,-14.881897
1527408783528,-34.422302,-9.196472,-14.881897
1527408783537,-33.546448,-8.508301,-14.398193
1527408783549,-33.546448,-8.508301,-14.398193
1527408783559,-33.26416,-9.928894,-11.297607
1527408783569,-33.26416,-9.928894,-11.297607
1527408783579,-35.09674,-15.362549,-10.795593
1527408783590,-35.09674,-15.362549,-10.795593
1527408783600,-32.887268,-10.30426,-12.797546
1527408783611,-32.887268,-10.30426,-12.797546
1527408783621,-32.659912,-9.260559,-13.7283325
1527408783631,-32.659912,-9.260559,-13.7283325
1527408783640,-34.014893,-10.748291,-11.314392
1527408783650,-34.014893,-10.748291,-11.314392
1527408783661,-33.86078,-10.56366,-15.2786255
1527408783670,-33.86078,-10.56366,-15.2786255
1527408783681,-34.236145,-8.609009,-12.139893
1527408783691,-34.236145,-8.609009,-12.139893
1527408783701,-33.221436,-7.8933716,-13.482666
1527408783712,-33.221436,-7.8933716,-13.482666
1527408783723,-34.59015,-11.108398,-11.943054
1527408783733,-34.59015,-11.108398,-11.943054
1527408783743,-34.425354,-9.210205,-12.286377
1527408783754,-34.425354,-9.210205,-12.286377
1527408783764,-34.32007,-6.4437866,-14.790344
1527408783775,-34.32007,-6.4437866,-14.790344
1527408783785,-35.484314,-8.895874,-16.46576
1527408783795,-33.857727,-8.96759,-16.996765
1527408783806,-33.857727,-8.96759,-16.996765
1527408783816,-36.64856,-9.773254,-15.431213
1527408783826,-36.64856,-9.773254,-15.431213
1527408783835,-34.609985,-9.797668,-15.180969
1527408783846,-34.609985,-9.797668,-15.180969
1527408783856,-32.35016,-10.379028,-12.617493
1527408783867,-32.35016,-10.379028,-12.617493
1527408783877,-33.076477,-9.332275,-10.388184
1527408783886,-33.076477,-9.332275,-10.388184
1527408783897,-34.88159,-14.46228,-12.181091
1527408783909,-34.88159,-14.46228,-12.181091
1527408783920,-34.838867,-9.275818,-10.014343
1527408783930,-34.838867,-9.275818,-10.014343
1527408783940,-34.654236,-11.843872,-10.707092
1527408783950,-34.654236,-11.843872,-10.707092
1527408783960,-33.34198,-12.394714,-10.630798
1527408783970,-33.34198,-12.394714,-10.630798
1527408783981,-35.235596,-9.162903,-14.004517
1527408783991,-35.235596,-9.162903,-14.004517
1527408784001,-34.794617,-7.2235107,-15.557861
1527408784011,-34.794617,-7.2235107,-15.557861
1527408784021,-34.368896,-13.256836,-9.132385
1527408784031,-34.368896,-13.256836,-9.132385
1527408784041,-35.421753,-8.175659,-14.6484375
1527408784051,-35.421753,-8.175659,-14.6484375
1527408784061,-34.469604,-14.413452,-11.398315
1527408784071,-34.469604,-14.413452,-11.398315
1527408784081,-35.134888,-9.576416,-15.364075
1527408784091,-35.134888,-9.576416,-15.364075
1527408784101,-34.13086,-5.8410645,-14.949036
1527408784111,-34.13086,-5.8410645,-14.949036
1527408784121,-34.028625,-12.477112,-11.883545
1527408784130,-34.028625,-12.477112,-11.883545
1527408784141,-34.03473,-9.434509,-14.857483
1527408784151,-34.03473,-9.434509,-14.857483
1527408784161,-35.0235,-9.849548,-15.504456
1527408784171,-35.0235,-9.849548,-15.504456
1527408784181,-34.243774,-13.380432,-10.040283
1527408784192,-34.243774,-13.380432,-10.040283
1527408784202,-34.44519,-7.899475,-15.219116
1527408784212,-34.44519,-7.899475,-15.219116
1527408784222,-37.254333,-13.607788,-14.602661
1527408784232,-37.254333,-13.607788,-14.602661
1527408784243,-33.877563,-12.307739,-13.101196
1527408784253,-33.877563,-12.307739,-13.101196
1527408784263,-33.963013,-11.730957,-15.255737
1527408784273,-33.963013,-11.730957,-15.255737
1527408784285,-34.921265,-16.490173,-11.521912
1527408784295,-32.261658,-10.934448,-14.584351
1527408784305,-32.261658,-10.934448,-14.584351
1527408784315,-35.617065,-13.545227,-13.153076
1527408784325,-35.617065,-13.545227,-13.153076
1527408784335,-32.951355,-12.614441,-14.117432
1527408784345,-32.951355,-12.614441,-14.117432
1527408784355,-33.737183,-10.700989,-13.591003
1527408784365,-33.737183,-10.700989,-13.591003
1527408784375,-33.467102,-13.847351,-11.82251
1527408784385,-33.467102,-13.847351,-11.82251
1527408784395,-33.38623,-9.790039,-13.444519
1527408784405,-33.38623,-9.790039,-13.444519
1527408784415,-33.702087,-13.424683,-15.965271
1527408784426,-33.702087,-13.424683,-15.965271
1527408784435,-33.859253,-8.973694,-15.92865
1527408784446,-33.859253,-8.973694,-15.92865
1527408784456,-34.358215,-10.040283,-17.758179
1527408784466,-34.358215,-10.040283,-17.758179
1527408784476,-34.683228,-16.88385,-13.33313
1527408784486,-34.683228,-16.88385,-13.33313
1527408784496,-33.70514,-13.447571,-11.386108
1527408784506,-33.70514,-13.447571,-11.386108
1527408784516,-33.276367,-11.64856,-13.699341
1527408784527,-33.276367,-11.64856,-13.699341
1527408784536,-35.21118,-10.446167,-16.41388
1527408784546,-35.21118,-10.446167,-16.41388
1527408784556,-34.672546,-10.519409,-16.693115
1527408784568,-34.672546,-10.519409,-16.693115
1527408784578,-33.384705,-11.352539,-18.138123
1527408784587,-33.384705,-11.352539,-18.138123
1527408784598,-33.48694,-10.952759,-14.183044
1527408784608,-33.48694,-10.952759,-14.183044
1527408784618,-32.45392,-13.139343,-11.486816
1527408784629,-32.45392,-13.139343,-11.486816
1527408784640,-33.972168,-16.511536,-11.325073
1527408784650,-33.972168,-16.511536,-11.325073
1527408784661,-33.491516,-12.548828,-12.313843
1527408784670,-33.491516,-12.548828,-12.313843
1527408784681,-32.484436,-8.799744,-14.646912
1527408784691,-32.484436,-8.799744,-14.646912
1527408784701,-33.42743,-11.824036,-11.564636
1527408784711,-33.42743,-11.824036,-11.564636
1527408784720,-33.944702,-8.403015,-16.862488
1527408784731,-33.944702,-8.403015,-16.862488
1527408784740,-33.60901,-7.650757,-14.27002
1527408784751,-33.60901,-7.650757,-14.27002
1527408784760,-33.016968,-13.354492,-12.11853
1527408784771,-33.016968,-13.354492,-12.11853
1527408784781,-33.718872,-7.3638916,-17.028809
1527408784791,-33.718872,-7.3638916,-17.028809
1527408784801,-34.609985,-9.797668,-15.180969
1527408784811,-34.609985,-9.797668,-15.180969
1527408784823,-32.736206,-10.136414,-13.710022
1527408784833,-32.736206,-10.136414,-13.710022
1527408784843,-33.758545,-7.810974,-15.188599
1527408784854,-34.98535,-9.416199,-14.750671
1527408784864,-34.98535,-9.416199,-14.750671
1527408784874,-32.572937,-9.825134,-13.86261
1527408784884,-32.572937,-9.825134,-13.86261
1527408784894,-33.592224,-5.9036255,-17.059326
1527408784904,-33.592224,-5.9036255,-17.059326
1527408784915,-31.559753,-9.114075,-14.137268
1527408784926,-31.559753,-9.114075,-14.137268
1527408784940,-33.403015,-5.305481,-16.453552
1527408784951,-33.403015,-5.305481,-16.453552
1527408784961,-33.755493,-7.7926636,-18.547058
1527408784971,-33.755493,-7.7926636,-18.547058
1527408784981,-33.1131,-9.761047,-11.904907
1527408784990,-33.1131,-9.761047,-11.904907
1527408785001,-33.10852,-8.157349,-15.454102
1527408785011,-33.10852,-8.157349,-15.454102
1527408785021,-32.803345,-12.457275,-12.741089
1527408785032,-32.803345,-12.457275,-12.741089
1527408785043,-33.007812,-8.575439,-15.592957
1527408785052,-33.007812,-8.575439,-15.592957
1527408785063,-33.0719,-9.30481,-15.577698
1527408785073,-33.0719,-9.30481,-15.577698
1527408785083,-31.324768,-9.532166,-11.062622
1527408785095,-33.9859,-10.438538,-14.677429
1527408785105,-33.9859,-10.438538,-14.677429
1527408785115,-32.45392,-13.139343,-11.486816
1527408785125,-32.45392,-13.139343,-11.486816
1527408785134,-31.756592,-8.265686,-15.846252
1527408785145,-31.756592,-8.265686,-15.846252
1527408785155,-31.654358,-7.095337,-16.63208
1527408785165,-31.654358,-7.095337,-16.63208
1527408785175,-31.156921,-7.6156616,-14.764404
1527408785186,-31.156921,-7.6156616,-14.764404
1527408785197,-32.341003,-5.5999756,-16.395569
1527408785207,-32.341003,-5.5999756,-16.395569
1527408785217,-33.36487,-12.667847,-14.135742
1527408785226,-33.36487,-12.667847,-14.135742
1527408785237,-33.23517,-9.619141,-14.66217
1527408785247,-33.23517,-9.619141,-14.66217
1527408785257,-33.155823,-7.144165,-17.160034
1527408785267,-33.155823,-7.144165,-17.160034
1527408785277,-33.966064,-13.330078,-12.774658
1527408785288,-33.966064,-13.330078,-12.774658
1527408785298,-31.4682,-8.078003,-17.0578
1527408785308,-31.4682,-8.078003,-17.0578
1527408785320,-31.408691,-8.94928,-14.286804
1527408785330,-31.408691,-8.94928,-14.286804
1527408785340,-33.013916,-13.340759,-14.71405
1527408785350,-33.013916,-13.340759,-14.71405
1527408785360,-32.19757,-10.205078,-14.5980835
1527408785371,-32.19757,-10.205078,-14.5980835
1527408785382,-32.287598,-11.228943,-14.273071
1527408785393,-32.287598,-11.228943,-14.273071
1527408785403,-30.726624,-12.046814,-11.737061
1527408785413,-30.726624,-12.046814,-11.737061
1527408785423,-30.88684,-10.760498,-13.4552
1527408785433,-30.88684,-10.760498,-13.4552
1527408785443,-31.263733,-11.965942,-12.9852295
1527408785454,-31.011963,-10.635376,-12.852478
1527408785465,-31.011963,-10.635376,-12.852478
1527408785475,-31.930542,-7.133484,-16.186523
1527408785484,-31.930542,-7.133484,-16.186523
1527408785495,-31.124878,-10.360718,-13.017273
1527408785505,-31.124878,-10.360718,-13.017273
1527408785515,-32.11212,-10.771179,-14.428711
1527408785525,-32.11212,-10.771179,-14.428711
1527408785535,-31.948853,-10.462952,-14.274597
1527408785545,-31.948853,-10.462952,-14.274597
1527408785555,-32.243347,-13.838196,-10.391235
1527408785565,-32.243347,-13.838196,-10.391235
1527408785576,-31.384277,-8.660889,-13.833618
1527408785586,-31.384277,-8.660889,-13.833618
1527408785597,-32.051086,-11.636353,-13.031006
1527408785607,-32.051086,-11.636353,-13.031006
1527408785618,-32.070923,-8.74176,-15.391541
1527408785628,-32.070923,-8.74176,-15.391541
1527408785639,-31.858826,-9.432983,-15.821838
1527408785649,-31.858826,-9.432983,-15.821838
1527408785660,-31.82373,-12.1658325,-16.670227
1527408785670,-31.82373,-12.1658325,-16.670227
1527408785680,-31.739807,-12.747192,-13.446045
1527408785690,-31.739807,-12.747192,-13.446045
1527408785701,-34.529114,-15.118408,-15.963745
1527408785711,-34.529114,-15.118408,-15.963745
1527408785720,-29.762268,-11.907959,-14.289856
1527408785731,-29.762268,-11.907959,-14.289856
1527408785741,-32.200623,-11.795044,-14.102173
1527408785751,-32.200623,-11.795044,-14.102173
1527408785762,-30.329895,-15.309143,-12.402344
1527408785771,-30.329895,-15.309143,-12.402344
1527408785782,-29.060364,-10.087585,-13.690186
1527408785792,-29.060364,-10.087585,-13.690186
1527408785802,-29.908752,-10.470581,-16.925049
1527408785812,-29.908752,-10.470581,-16.925049
1527408785823,-31.680298,-13.6154175,-11.2854
1527408785833,-31.680298,-13.6154175,-11.2854
1527408785844,-29.86908,-6.8725586,-14.263916
1527408785854,-29.934692,-10.766602,-16.156006
1527408785864,-29.934692,-10.766602,-16.156006
1527408785874,-28.935242,-8.636475,-12.191772
1527408785884,-28.935242,-8.636475,-12.191772
1527408785894,-29.618835,-7.1243286,-15.161133
1527408785905,-29.618835,-7.1243286,-15.161133
1527408785915,-30.204773,-13.856506,-10.905457
1527408785925,-30.204773,-13.856506,-10.905457
1527408785934,-30.86853,-7.4295044,-15.823364
1527408785945,-30.86853,-7.4295044,-15.823364
1527408785956,-30.119324,-8.19397,-16.227722
1527408785966,-30.119324,-8.19397,-16.227722
1527408785975,-30.007935,-8.476257,-14.537048
1527408785985,-30.007935,-8.476257,-14.537048
1527408785995,-31.115723,-5.584717,-16.184998
1527408786006,-31.115723,-5.584717,-16.184998
1527408786015,-31.718445,-14.053345,-11.277771
1527408786026,-31.718445,-14.053345,-11.277771
1527408786037,-30.830383,-6.9900513,-16.137695
1527408786047,-30.830383,-6.9900513,-16.137695
1527408786057,-30.078125,-6.1660767,-16.885376
1527408786067,-30.078125,-6.1660767,-16.885376
1527408786076,-28.811646,-11.92627,-14.3966675
1527408786087,-28.811646,-11.92627,-14.3966675
1527408786097,-30.72052,-7.2769165,-13.378906
1527408786107,-30.72052,-7.2769165,-13.378906
1527408786117,-29.656982,-9.140015,-16.793823
1527408786127,-29.656982,-9.140015,-16.793823
1527408786138,-31.330872,-14.291382,-11.253357
1527408786148,-31.330872,-14.291382,-11.253357
1527408786158,-29.945374,-7.751465,-13.787842
1527408786168,-29.945374,-7.751465,-13.787842
1527408786179,-28.39508,-8.699036,-14.302063
1527408786189,-28.39508,-8.699036,-14.302063
1527408786199,-28.656006,-7.003784,-14.050293
1527408786210,-28.656006,-7.003784,-14.050293
1527408786221,-29.492188,-5.670166,-14.122009
1527408786232,-29.492188,-5.670166,-14.122009
1527408786242,-29.083252,-8.790588,-14.027405
1527408786252,-29.083252,-8.790588,-14.027405
1527408786262,-30.870056,-7.435608,-14.602661
1527408786272,-30.870056,-7.435608,-14.602661
1527408786283,-29.902649,-5.708313,-17.49878
1527408786293,-29.902649,-5.708313,-17.49878
1527408786303,-28.930664,-7.0388794,-14.367676
1527408786313,-28.930664,-7.0388794,-14.367676
1527408786323,-31.408691,-8.946228,-15.049744
1527408786333,-31.408691,-8.946228,-15.049744
1527408786343,-28.588867,-6.2561035,-17.729187
1527408786354,-29.975891,-11.230469,-10.957336
1527408786364,-29.975891,-11.230469,-10.957336
1527408786374,-27.949524,-3.5842896,-15.931702
1527408786384,-27.949524,-3.5842896,-15.931702
1527408786394,-29.866028,-5.279541,-15.522766
1527408786404,-29.866028,-5.279541,-15.522766
1527408786414,-28.826904,-4.283142,-14.582825
1527408786424,-28.826904,-4.283142,-14.582825
1527408786434,-28.785706,-3.8284302,-18.101501
1527408786445,-28.785706,-3.8284302,-18.101501
1527408786454,-28.826904,-5.857849,-16.986084
1527408786465,-28.826904,-5.857849,-16.986084
1527408786474,-28.866577,-6.3079834,-14.68811
1527408786485,-28.866577,-6.3079834,-14.68811
1527408786495,-29.804993,-9.295654,-18.475342
1527408786506,-29.804993,-9.295654,-18.475342
1527408786516,-27.618408,-7.585144,-15.055847
1527408786527,-27.618408,-7.585144,-15.055847
1527408786537,-30.030823,-7.1777344,-15.179443
1527408786548,-30.030823,-7.1777344,-15.179443
1527408786558,-28.512573,-11.607361,-12.863159
1527408786568,-28.512573,-11.607361,-12.863159
1527408786579,-25.378418,-6.854248,-16.035461
1527408786589,-25.378418,-6.854248,-16.035461
1527408786599,-29.156494,-9.65271,-16.604614
1527408786609,-29.156494,-9.65271,-16.604614
1527408786620,-30.007935,-8.477783,-14.231873
1527408786630,-30.007935,-8.477783,-14.231873
1527408786640,-26.994324,-8.232117,-13.484192
1527408786651,-26.994324,-8.232117,-13.484192
1527408786662,-27.804565,-8.178711,-16.423035
1527408786672,-27.804565,-8.178711,-16.423035
1527408786682,-28.614807,-4.974365,-15.013123
1527408786693,-28.614807,-4.974365,-15.013123
1527408786703,-27.127075,-5.062866,-16.009521
1527408786713,-27.127075,-5.062866,-16.009521
1527408786723,-28.788757,-11.64856,-11.807251
1527408786733,-28.788757,-11.64856,-11.807251
1527408786743,-27.667236,-6.5856934,-14.16626
1527408786753,-27.667236,-6.5856934,-14.16626
1527408786763,-28.227234,-5.2078247,-16.05835
1527408786774,-27.079773,-6.0775757,-13.998413
1527408786784,-27.079773,-6.0775757,-13.998413
1527408786794,-26.312256,-3.5125732,-16.46576
1527408786805,-26.312256,-3.5125732,-16.46576
1527408786814,-28.164673,-12.289429,-11.303711
1527408786825,-28.164673,-12.289429,-11.303711
1527408786835,-28.303528,-7.6568604,-18.444824
1527408786844,-28.303528,-7.6568604,-18.444824
1527408786856,-28.800964,-5.5603027,-18.21289
1527408786866,-28.800964,-5.5603027,-18.21289
1527408786876,-30.007935,-8.476257,-14.537048
1527408786886,-30.007935,-8.476257,-14.537048
1527408786896,-28.181458,-7.8033447,-14.924622
1527408786906,-28.181458,-7.8033447,-14.924622
1527408786915,-28.881836,-9.619141,-16.134644
1527408786926,-28.881836,-9.619141,-16.134644
1527408786936,-26.79596,-9.075928,-12.538147
1527408786946,-26.79596,-9.075928,-12.538147
1527408786956,-27.18811,-5.784607,-17.521667
1527408786966,-27.18811,-5.784607,-17.521667
1527408786977,-27.546692,-9.890747,-13.623047
1527408786995,-26.66626,-7.5942993,-17.146301
1527408787006,-26.66626,-7.5942993,-17.146301
1527408787017,-27.166748,-7.0892334,-15.809631
1527408787028,-27.166748,-7.0892334,-15.809631
1527408787038,-26.9516,-6.187439,-17.500305
1527408787048,-26.9516,-6.187439,-17.500305
1527408787058,-26.730347,-8.325195,-16.674805
1527408787069,-26.730347,-8.325195,-16.674805
1527408787079,-26.564026,-6.425476,-17.475891
1527408787089,-26.564026,-6.425476,-17.475891
1527408787099,-26.351929,-5.5358887,-16.571045
1527408787109,-26.351929,-5.5358887,-16.571045
1527408787119,-26.501465,-5.7006836,-16.421509
1527408787129,-26.501465,-5.7006836,-16.421509
1527408787139,-26.635742,-4.121399,-18.450928
1527408787149,-26.635742,-4.121399,-18.450928
1527408787159,-25.170898,-7.575989,-10.360718
1527408787169,-25.170898,-7.575989,-10.360718
1527408787179,-26.034546,-3.4667969,-18.286133
1527408787189,-26.034546,-3.4667969,-18.286133
1527408787199,-25.10376,-6.8222046,-15.260315
1527408787209,-25.10376,-6.8222046,-15.260315
1527408787219,-26.765442,-5.6015015,-14.300537
1527408787229,-26.765442,-5.6015015,-14.300537
1527408787238,-26.933289,-2.8564453,-19.56482
1527408787249,-26.933289,-2.8564453,-19.56482
1527408787259,-26.59607,-2.0996094,-18.040466
1527408787270,-26.59607,-2.0996094,-18.040466
1527408787280,-25.189209,-4.672241,-14.553833
1527408787290,-25.189209,-4.672241,-14.553833
1527408787300,-28.153992,-7.5027466,-16.456604
1527408787310,-28.153992,-7.5027466,-16.456604
1527408787321,-27.767944,-7.7453613,-15.6692505
1527408787331,-27.767944,-7.7453613,-15.6692505
1527408787342,-26.097107,-4.194641,-18.728638
1527408787352,-26.097107,-4.194641,-18.728638
1527408787362,-25.41809,-7.305908,-13.127136
1527408787373,-25.41809,-7.305908,-13.127136
1527408787383,-26.249695,-4.3670654,-16.900635
1527408787394,-27.20642,-7.53479,-14.274597
1527408787404,-27.20642,-7.53479,-14.274597
1527408787414,-26.353455,-5.54657,-14.587402
1527408787424,-26.353455,-5.54657,-14.587402
1527408787434,-25.498962,-3.553772,-15.815735
1527408787444,-25.498962,-3.553772,-15.815735
1527408787454,-26.438904,-4.974365,-15.673828
1527408787464,-26.438904,-4.974365,-15.673828
1527408787474,-26.51062,-2.6763916,-15.885925
1527408787484,-26.51062,-2.6763916,-15.885925
1527408787494,-25.109863,-2.1987915,-16.746521
1527408787504,-25.109863,-2.1987915,-16.746521
1527408787514,-24.716187,-5.4885864,-12.068176
1527408787524,-24.716187,-5.4885864,-12.068176
1527408787533,-23.10791,-1.0787964,-15.304565
1527408787544,-23.10791,-1.0787964,-15.304565
1527408787554,-26.811218,-2.998352,-16.960144
1527408787564,-26.811218,-2.998352,-16.960144
1527408787573,-24.919128,-0.0076293945,-17.55371
1527408787584,-24.919128,-0.0076293945,-17.55371
1527408787594,-24.16687,0.81481934,-17.996216
1527408787604,-24.16687,0.81481934,-17.996216
1527408787614,-23.94104,-5.9539795,-14.1571045
1527408787624,-23.94104,-5.9539795,-14.1571045
1527408787634,-25.019836,-1.1749268,-17.529297
1527408787644,-25.019836,-1.1749268,-17.529297
1527408787654,-27.096558,-1.5930176,-17.007446
1527408787664,-27.096558,-1.5930176,-17.007446
1527408787674,-23.085022,-2.3757935,-15.119934
1527408787684,-23.085022,-2.3757935,-15.119934
1527408787694,-24.336243,-2.682495,-15.324402
1527408787704,-24.336243,-2.682495,-15.324402
1527408787714,-24.441528,-5.4504395,-12.515259
1527408787724,-24.441528,-5.4504395,-12.515259
1527408787734,-25.024414,-2.7770996,-14.285278
1527408787744,-25.024414,-2.7770996,-14.285278
1527408787754,-24.975586,-3.7780762,-14.86969
1527408787764,-24.975586,-3.7780762,-14.86969
1527408787774,-24.874878,-4.196167,-15.007019
1527408787784,-24.874878,-4.196167,-15.007019
1527408787793,-23.77472,-4.055786,-14.500427
1527408787804,-23.77472,-4.055786,-14.500427
1527408787813,-25.022888,-2.7694702,-15.812683
1527408787824,-25.022888,-2.7694702,-15.812683
1527408787834,-23.046875,-1.9378662,-15.129089
1527408787844,-23.046875,-1.9378662,-15.129089
1527408787854,-25.56305,-4.286194,-15.037537
1527408787864,-25.56305,-4.286194,-15.037537
1527408787874,-24.285889,-3.678894,-16.671753
1527408787884,-24.285889,-3.678894,-16.671753
1527408787894,-24.285889,-3.678894,-16.671753
1527408787904,-23.582458,-1.8478394,-18.3609
1527408787914,-23.873901,-3.6331177,-15.126038
1527408787924,-23.873901,-3.6331177,-15.126038
1527408787934,-23.422241,-3.1341553,-16.337585
1527408787944,-23.422241,-3.1341553,-16.337585
1527408787954,-25.480652,-8.029175,-14.485168
1527408787964,-25.480652,-8.029175,-14.485168
1527408787973,-26.533508,-2.9525757,-18.933105
1527408787984,-26.533508,-2.9525757,-18.933105
1527408787996,-26.100159,-4.208374,-15.98053
1527408788006,-26.100159,-4.208374,-15.98053
1527408788016,-25.105286,-6.8328857,-13.122559
1527408788027,-25.105286,-6.8328857,-13.122559
1527408788038,-25.749207,-4.875183,-17.474365
1527408788048,-25.749207,-4.875183,-17.474365
1527408788057,-26.976013,-4.899597,-15.853882
1527408788068,-26.976013,-4.899597,-15.853882
1527408788078,-24.064636,-5.822754,-14.776611
1527408788087,-24.064636,-5.822754,-14.776611
1527408788098,-24.98169,-8.546448,-13.227844
1527408788108,-24.98169,-8.546448,-13.227844
1527408788118,-24.972534,-3.7628174,-17.922974
1527408788128,-24.972534,-3.7628174,-17.922974
1527408788138,-25.07782,-6.5231323,-16.487122
1527408788148,-25.07782,-6.5231323,-16.487122
1527408788158,-25.00763,-8.842468,-12.458801
1527408788167,-25.00763,-8.842468,-12.458801
1527408788178,-25.141907,-7.2662354,-13.877869
1527408788187,-25.141907,-7.2662354,-13.877869
1527408788198,-25.134277,-10.299683,-12.734985
1527408788208,-25.134277,-10.299683,-12.734985
1527408788218,-24.949646,-5.062866,-16.82129
1527408788227,-24.949646,-5.062866,-16.82129
1527408788238,-26.663208,-4.421997,-16.61377
1527408788248,-26.663208,-4.421997,-16.61377
